TransactionID,Date,ProductID,ProductCategory,Quantity,UnitPrice,Region
104378,2024-06-10,P0024,Groceries,3,8.85,West
104379,2024-06-10,P0015,Apparel,3,113.72,North
104380,2024-06-10,P0007,Electronics,1,676.25,South
104381,2024-06-10,P0098,Groceries,3,19.17,West
104382,2024-06-10,P0015,Apparel,2,113.72,North
104383,2024-06-11,P0068,Beauty,5,52.19,West
104384,2024-06-11,P0024,Groceries,4,8.92,East
104385,2024-06-11,P0112,Electronics,2,461.79,East
104386,2024-06-11,P0067,Electronics,1,675.71,West
104387,2024-06-11,P0073,Electronics,2,732.28,West
104388,2024-06-11,P0038,Electronics,1,637.9,South
104389,2024-06-11,P0070,Sports,1,50.78,South
104390,2024-06-11,P0110,Electronics,1,549.17,West
104391,2024-06-11,P0022,Electronics,3,291.21,West
104392,2024-06-11,P0038,Electronics,2,637.9,North
104393,2024-06-11,P0109,Apparel,1,108.13,South
104394,2024-06-11,P0086,Apparel,5,11.01,East
104395,2024-06-11,P0069,Electronics,3,480.16,East
104396,2024-06-11,P0066,Groceries,8,17.18,South
104397,2024-06-11,P0068,Beauty,2,52.19,West
104398,2024-06-11,P0099,Electronics,2,530.05,East
104399,2024-06-11,P0028,Groceries,5,13.56,East
104400,2024-06-11,P0117,Beauty,2,28.87,East
104401,2024-06-11,P0041,Electronics,1,370.09,East
104402,2024-06-11,P0071,Beauty,5,11.47,West
104403,2024-06-11,P0016,Apparel,1,45.55,East
104404,2024-06-11,P0076,Home & Kitchen,3,62.14,North
104405,2024-06-12,P0042,Groceries,2,16.54,North
104406,2024-06-12,P0120,Groceries,2,5.36,South
104407,2024-06-12,P0115,Home & Kitchen,2,41.36,East
104408,2024-06-12,P0079,Apparel,3,102.94,North
104409,2024-06-12,P0020,Apparel,4,116.9,East
104410,2024-06-12,P0116,Beauty,1,66.41,East
104411,2024-06-12,P0103,Apparel,2,20.3,West
104412,2024-06-12,P0117,Beauty,4,28.87,East
104413,2024-06-12,P0070,Sports,1,55.95,East
104414,2024-06-12,P0047,Apparel,2,45.29,South
104415,2024-06-12,P0057,Electronics,2,589.84,North
104416,2024-06-12,P0086,Apparel,1,11.01,West
104417,2024-06-12,P0053,Sports,4,106.49,North
104418,2024-06-12,P0055,Home & Kitchen,3,102.1,South
104419,2024-06-12,P0040,Groceries,6,18.75,West
104420,2024-06-12,P0111,Apparel,1,97.43,North
104421,2024-06-12,P0104,Groceries,6,10.46,North
104422,2024-06-12,P0116,Beauty,3,66.41,East
104423,2024-06-12,P0012,Sports,2,52.2,North
104424,2024-06-12,P0083,Apparel,3,27.78,North
104425,2024-06-12,P0099,Electronics,2,561.75,West
104426,2024-06-12,P0021,Home & Kitchen,1,144.93,South
104427,2024-06-12,P0056,Sports,1,43.13,South
104428,2024-06-13,P0100,Electronics,4,697.47,East
104429,2024-06-13,P0062,Apparel,1,20.54,West
104430,2024-06-13,P0086,Apparel,1,11.01,West
104431,2024-06-13,P0005,Electronics,1,275.0,West
104432,2024-06-13,P0075,Home & Kitchen,2,60.77,North
104433,2024-06-13,P0055,Home & Kitchen,5,102.1,East
104434,2024-06-13,P0042,Groceries,4,16.54,North
104435,2024-06-13,P0028,Groceries,5,13.56,South
104436,2024-06-13,P0061,Groceries,8,9.84,South
104437,2024-06-13,P0073,Electronics,2,697.21,North
104438,2024-06-13,P0053,Sports,2,107.3,West
104439,2024-06-13,P0099,Electronics,1,561.75,East
104440,2024-06-13,P0006,Electronics,2,410.43,East
104441,2024-06-13,P0085,Apparel,4,76.71,North
104442,2024-06-13,P0107,Groceries,4,24.38,North
104443,2024-06-13,P0012,Sports,1,52.2,East
104444,2024-06-13,P0022,Electronics,3,291.21,West
104445,2024-06-13,P0096,Groceries,3,7.46,South
104446,2024-06-13,P0005,Electronics,1,275.0,North
104447,2024-06-13,P0015,Apparel,3,113.72,East
104448,2024-06-13,P0083,Apparel,3,27.78,East
104449,2024-06-13,P0019,Groceries,3,10.36,South
104450,2024-06-13,P0093,Beauty,2,60.42,East
104451,2024-06-13,P0102,Home & Kitchen,2,91.72,South
104452,2024-06-13,P0097,Groceries,4,9.48,West
104453,2024-06-13,P0083,Apparel,3,27.78,North
104454,2024-06-13,P0055,Home & Kitchen,3,102.1,West
104455,2024-06-14,P0106,Apparel,1,35.6,North
104456,2024-06-14,P0012,Sports,1,52.2,West
104457,2024-06-14,P0004,Home & Kitchen,2,29.86,West
104458,2024-06-14,P0114,Beauty,4,46.86,West
104459,2024-06-14,P0020,Apparel,1,116.9,South
104460,2024-06-14,P0009,Home & Kitchen,1,14.12,South
104461,2024-06-14,P0081,Beauty,2,59.57,East
104462,2024-06-14,P0084,Electronics,1,731.02,South
104463,2024-06-14,P0011,Electronics,1,403.84,West
104464,2024-06-14,P0090,Groceries,2,5.7,South
104465,2024-06-14,P0084,Electronics,1,731.02,West
104466,2024-06-14,P0082,Home & Kitchen,1,26.36,West
104467,2024-06-14,P0063,Beauty,2,83.6,North
104468,2024-06-14,P0086,Apparel,1,11.01,South
104469,2024-06-14,P0063,Beauty,4,83.6,North
104470,2024-06-14,P0011,Electronics,1,403.84,North
104471,2024-06-14,P0061,Groceries,6,9.84,South
104472,2024-06-14,P0086,Apparel,0,11.01,West
104473,2024-06-14,P0107,Groceries,6,24.38,South
104474,2024-06-14,P0113,Sports,2,119.61,East
104475,2024-06-14,P0074,Beauty,2,50.84,West
104476,2024-06-14,P0066,Groceries,6,17.18,North
104477,2024-06-14,P0053,Sports,1,107.3,South
104478,2024-06-14,P0002,Sports,2,180.26,West
104479,2024-06-14,P0074,Beauty,2,58.81,West
104480,2024-06-14,P0001,Groceries,2,20.57,South
104481,2024-06-14,P0041,Electronics,2,370.09,East
104482,2024-06-14,P0034,Sports,1,103.0,East
104483,2024-06-14,P0093,Beauty,2,60.42,South
104484,2024-06-14,P0011,Electronics,1,403.84,South
104485,2024-06-14,P0066,Groceries,8,16.85,West
104486,2024-06-15,P0119,Sports,1,132.64,West
104487,2024-06-15,P0104,Groceries,3,10.46,South
104488,2024-06-15,P0042,Groceries,7,16.54,West
104489,2024-06-15,P0058,Apparel,5,52.54,East
104490,2024-06-15,P0105,Sports,2,52.29,East
104491,2024-06-15,P0073,Electronics,2,732.28,West
104492,2024-06-15,P0085,Apparel,1,68.03,East
104493,2024-06-15,P0027,Apparel,6,77.05,North
104494,2024-06-15,P0011,Electronics,1,403.84,North
104495,2024-06-15,P0096,Groceries,1,7.46,East
104496,2024-06-15,P0009,Home & Kitchen,1,15.94,West
104497,2024-06-15,P0021,Home & Kitchen,1,144.93,East
104498,2024-06-15,P0105,Sports,3,54.8,South
104499,2024-06-15,P0066,Groceries,5,0.0,West
104500,2024-06-15,P0119,Sports,1,132.64,East
104501,2024-06-15,P0029,Home & Kitchen,2,21.48,North
104502,2024-06-15,P0030,Electronics,2,285.98,North
104503,2024-06-15,P0027,Apparel,3,77.05,North
104504,2024-06-15,P0069,Electronics,2,480.16,East
104505,2024-06-15,P0060,Apparel,3,25.13,East
104506,2024-06-15,P0068,Beauty,3,45.1,North
104507,2024-06-15,P0078,Electronics,1,730.03,East
104508,2024-06-15,P0022,Electronics,1,291.21,South
104509,2024-06-15,P0053,Sports,3,107.3,South
104510,2024-06-15,P0009,Home & Kitchen,1,15.94,South
104511,2024-06-15,P0013,Beauty,3,15.19,North
104512,2024-06-15,P0110,Electronics,1,539.28,South
104513,2024-06-15,P0073,Electronics,2,732.28,South
104514,2024-06-15,P0041,Electronics,1,370.09,South
104515,2024-06-15,P0120,Groceries,5,6.07,South
104516,2024-06-15,P0085,Apparel,3,76.71,North
104517,2024-06-15,P0032,Electronics,2,258.21,South
104518,2024-06-15,P0044,Sports,5,111.8,West
104519,2024-06-15,P0061,Groceries,4,9.84,West
104520,2024-06-15,P0079,Apparel,1,93.49,West
104521,2024-06-15,P0112,Electronics,3,461.79,North
104522,2024-06-15,P0005,Electronics,5,275.0,North
104523,2024-06-15,P0042,Groceries,5,16.54,East
104524,2024-06-15,P0014,Apparel,1,47.14,East
104525,2024-06-15,P0051,Sports,1,138.74,South
104526,2024-06-15,P0103,Apparel,2,20.3,East
104527,2024-06-16,P0049,Groceries,6,2.94,East
104528,2024-06-16,P0026,Beauty,4,8.14,North
104529,2024-06-16,P0011,Electronics,1,403.84,West
104530,2024-06-16,P0110,Electronics,2,549.17,North
104531,2024-06-16,P0071,Beauty,2,12.91,North
104532,2024-06-16,P0106,Apparel,5,36.84,South
104533,2024-06-16,P0101,Electronics,0,567.18,East
104534,2024-06-16,P0002,Sports,2,180.26,East
104535,2024-06-16,P0010,Home & Kitchen,1,83.95,North
104536,2024-06-16,P0103,Apparel,1,20.3,East
104537,2024-06-16,P0058,Apparel,1,52.54,South
104538,2024-06-16,P0042,Groceries,7,16.54,North
104539,2024-06-16,P0048,Groceries,2,6.29,East
104540,2024-06-16,P0053,Sports,1,107.3,East
104541,2024-06-16,P0024,Groceries,7,7.62,East
104542,2024-06-16,P0098,Groceries,11,19.17,East
104543,2024-06-16,P0066,Groceries,3,17.18,South
104544,2024-06-16,P0047,Apparel,2,45.29,East
104545,2024-06-16,P0081,Beauty,2,59.57,East
104546,2024-06-16,P0039,Home & Kitchen,2,47.08,South
104547,2024-06-16,P0007,Electronics,1,676.25,North
104548,2024-06-16,P0115,Home & Kitchen,1,41.36,North
104549,2024-06-16,P0022,Electronics,1,291.21,East
104550,2024-06-16,P0105,Sports,1,60.39,West
104551,2024-06-16,P0113,Sports,1,119.61,North
104552,2024-06-16,P0013,Beauty,2,15.19,North
104553,2024-06-16,P0112,Electronics,1,461.79,East
104554,2024-06-16,P0001,Groceries,6,20.57,North
104555,2024-06-16,P0049,Groceries,3,2.94,South
104556,2024-06-16,P0075,Home & Kitchen,0,60.77,South
104557,2024-06-16,P0013,Beauty,6,15.19,South
104558,2024-06-16,P0030,Electronics,1,309.48,North
104559,2024-06-16,P0083,Apparel,2,27.78,West
104560,2024-06-16,P0060,Apparel,1,25.13,North
104561,2024-06-16,P0108,Home & Kitchen,2,68.07,West
104562,2024-06-16,P0024,Groceries,7,8.92,North
104563,2024-06-16,P0010,Home & Kitchen,1,83.95,West
104564,2024-06-16,P0119,Sports,1,132.64,South
104565,2024-06-16,P0042,Groceries,5,16.54,South
104566,2024-06-16,P0086,Apparel,3,9.45,South
104567,2024-06-16,P0094,Groceries,7,7.16,West
104568,2024-06-16,P0028,Groceries,3,12.54,North
104569,2024-06-16,P0084,Electronics,2,731.02,North
104570,2024-06-16,P0008,Beauty,4,78.16,North
104571,2024-06-16,P0058,Apparel,4,52.54,North
104572,2024-06-16,P0076,Home & Kitchen,1,62.14,South
104573,2024-06-16,P0046,Home & Kitchen,2,121.78,North
104574,2024-06-16,P0039,Home & Kitchen,2,47.08,South
104575,2024-06-16,P0075,Home & Kitchen,1,60.77,West
104576,2024-06-17,P0064,Apparel,3,93.12,South
104577,2024-06-17,P0044,Sports,2,111.8,South
104578,2024-06-17,P0072,Apparel,4,94.48,East
104579,2024-06-17,P0056,Sports,1,43.13,West
104580,2024-06-17,P0049,Groceries,4,2.94,South
104581,2024-06-17,P0027,Apparel,5,77.05,North
104582,2024-06-17,P0108,Home & Kitchen,1,68.07,East
104583,2024-06-17,P0027,Apparel,1,77.05,South
104584,2024-06-17,P0072,Apparel,1,108.69,West
104585,2024-06-17,P0010,Home & Kitchen,1,83.95,West
104586,2024-06-17,P0051,Sports,3,138.74,North
104587,2024-06-17,P0070,Sports,1,55.95,East
104588,2024-06-17,P0041,Electronics,2,370.09,West
104589,2024-06-17,P0036,Beauty,2,25.57,South
104590,2024-06-17,P0005,Electronics,3,256.23,South
104591,2024-06-17,P0057,Electronics,1,589.84,South
104592,2024-06-17,P0071,Beauty,3,12.91,North
104593,2024-06-17,P0008,Beauty,1,78.16,South
104594,2024-06-17,P0117,Beauty,4,26.39,South
104595,2024-06-17,P0087,Home & Kitchen,1,24.88,South
104596,2024-06-17,P0077,Beauty,5,66.71,West
104597,2024-06-17,P0059,Electronics,2,756.98,North
104598,2024-06-17,P0026,Beauty,2,8.14,North
104599,2024-06-17,P0042,Groceries,3,16.54,North
104600,2024-06-17,P0056,Sports,2,43.13,East
104601,2024-06-17,P0080,Electronics,4,650.32,South
104602,2024-06-17,P0015,Apparel,1,113.72,East
104603,2024-06-17,P0041,Electronics,2,370.09,North
104604,2024-06-17,P0080,Electronics,3,650.32,East
104605,2024-06-17,P0102,Home & Kitchen,2,91.72,West
104606,2024-06-17,P0001,Groceries,6,20.57,East
104607,2024-06-17,P0047,Apparel,1,44.78,North
104608,2024-06-17,P0085,Apparel,1,76.71,East
104609,2024-06-17,P0073,Electronics,2,732.28,South
104610,2024-06-17,P0030,Electronics,2,309.48,North
104611,2024-06-17,P0068,Beauty,2,52.19,West
104612,2024-06-17,P0009,Home & Kitchen,3,15.94,West
104613,2024-06-17,P0119,Sports,1,132.64,East
104614,2024-06-17,P0105,Sports,2,60.39,North
104615,2024-06-18,P0055,Home & Kitchen,1,102.1,South
104616,2024-06-18,P0029,Home & Kitchen,3,21.95,South
104617,2024-06-18,P0101,Electronics,1,483.86,West
104618,2024-06-18,P0030,Electronics,1,309.48,North
104619,2024-06-18,P0035,Sports,2,197.27,West
104620,2024-06-18,P0044,Sports,1,103.16,East
104621,2024-06-18,P0075,Home & Kitchen,2,54.51,West
104622,2024-06-18,P0027,Apparel,3,77.05,West
104623,2024-06-18,P0039,Home & Kitchen,2,47.08,South
104624,2024-06-18,P0091,Electronics,1,493.14,South
104625,2024-06-18,P0097,Groceries,5,9.48,North
104626,2024-06-18,P0103,Apparel,2,20.3,West
104627,2024-06-18,P0020,Apparel,1,116.9,South
104628,2024-06-18,P0058,Apparel,4,52.54,North
104629,2024-06-18,P0115,Home & Kitchen,1,41.36,South
104630,2024-06-18,P0116,Beauty,1,66.41,South
104631,2024-06-18,P0008,Beauty,4,78.16,West
104632,2024-06-18,P0098,Groceries,2,19.17,North
104633,2024-06-18,P0120,Groceries,10,6.07,North
104634,2024-06-18,P0102,Home & Kitchen,2,91.72,South
104635,2024-06-18,P0030,Electronics,1,309.48,East
104636,2024-06-18,P0067,Electronics,2,675.71,West
104637,2024-06-18,P0105,Sports,4,60.39,West
104638,2024-06-18,P0099,Electronics,2,561.75,South
104639,2024-06-18,P0089,Sports,3,10.96,North
104640,2024-06-18,P0074,Beauty,2,58.81,North
104641,2024-06-18,P0044,Sports,3,111.8,East
104642,2024-06-18,P0035,Sports,1,197.27,West
104643,2024-06-18,P0081,Beauty,0,59.57,East
104644,2024-06-18,P0088,Home & Kitchen,3,104.57,North
104645,2024-06-18,P0078,Electronics,1,651.62,West
104646,2024-06-19,P0013,Beauty,3,15.19,West
104647,2024-06-19,P0040,Groceries,6,18.75,South
104648,2024-06-19,P0090,Groceries,7,5.7,North
104649,2024-06-19,P0045,Apparel,2,19.93,East
104650,2024-06-19,P0112,Electronics,1,461.79,South
104651,2024-06-19,P0114,Beauty,1,46.86,West
104652,2024-06-19,P0024,Groceries,5,8.92,South
104653,2024-06-19,P0043,Electronics,1,550.8,West
104654,2024-06-19,P0048,Groceries,4,5.51,North
104655,2024-06-19,P0092,Home & Kitchen,1,108.41,East
104656,2024-06-19,P0089,Sports,1,10.96,South
104657,2024-06-19,P0048,Groceries,5,6.29,West
104658,2024-06-19,P0054,Sports,1,52.74,South
104659,2024-06-19,P0088,Home & Kitchen,2,104.57,South
104660,2024-06-19,P0089,Sports,1,10.96,North
104661,2024-06-19,P0101,Electronics,1,567.18,North
104662,2024-06-19,P0065,Apparel,2,38.37,East
104663,2024-06-19,P0070,Sports,1,55.95,North
104664,2024-06-19,P0077,Beauty,4,66.71,East
104665,2024-06-19,P0074,Beauty,2,58.81,North
104666,2024-06-19,P0013,Beauty,1,15.19,South
104667,2024-06-19,P0072,Apparel,2,108.69,South
104668,2024-06-19,P0096,Groceries,7,7.46,East
104669,2024-06-19,P0086,Apparel,3,11.01,East
104670,2024-06-19,P0081,Beauty,3,59.57,East
104671,2024-06-19,P0109,Apparel,1,99.15,North
104672,2024-06-19,P0068,Beauty,8,52.19,South
104673,2024-06-19,P0008,Beauty,5,78.16,East
104674,2024-06-19,P0104,Groceries,3,10.46,North
104675,2024-06-19,P0084,Electronics,1,731.02,North
104676,2024-06-19,P0062,Apparel,1,22.48,West
104677,2024-06-19,P0042,Groceries,3,16.54,South
104678,2024-06-20,P0057,Electronics,1,589.84,South
104679,2024-06-20,P0024,Groceries,3,8.92,North
104680,2024-06-20,P0108,Home & Kitchen,1,68.07,West
104681,2024-06-20,P0119,Sports,1,125.66,South
104682,2024-06-20,P0017,Apparel,1,57.49,West
104683,2024-06-20,P0079,Apparel,2,107.58,West
104684,2024-06-20,P0042,Groceries,3,16.54,South
104685,2024-06-20,P0091,Electronics,2,493.14,North
104686,2024-06-20,P0041,Electronics,3,344.09,South
104687,2024-06-20,P0026,Beauty,3,8.14,South
104688,2024-06-20,P0048,Groceries,5,6.29,South
104689,2024-06-20,P0116,Beauty,4,66.41,East
104690,2024-06-20,P0094,Groceries,7,7.16,East
104691,2024-06-20,P0070,Sports,2,55.95,South
104692,2024-06-20,P0092,Home & Kitchen,2,108.41,East
104693,2024-06-20,P0027,Apparel,3,77.05,North
104694,2024-06-20,P0088,Home & Kitchen,2,104.57,West
104695,2024-06-20,P0068,Beauty,2,52.19,South
104696,2024-06-20,P0004,Home & Kitchen,2,29.86,East
104697,2024-06-20,P0041,Electronics,1,370.09,South
104698,2024-06-20,P0099,Electronics,1,561.75,South
104699,2024-06-20,P0082,Home & Kitchen,2,24.14,East
104700,2024-06-20,P0057,Electronics,1,589.84,North
104701,2024-06-20,P0088,Home & Kitchen,1,104.57,West
104702,2024-06-20,P0073,Electronics,1,732.28,South
104703,2024-06-21,P0073,Electronics,1,732.28,North
104704,2024-06-21,P0102,Home & Kitchen,1,91.72,East
104705,2024-06-21,P0082,Home & Kitchen,4,26.36,East
104706,2024-06-21,P0032,Electronics,3,279.78,East
104707,2024-06-21,P0013,Beauty,2,15.19,South
104708,2024-06-21,P0016,Apparel,1,45.55,East
104709,2024-06-21,P0055,Home & Kitchen,2,102.1,South
104710,2024-06-21,P0090,Groceries,7,5.7,South
104711,2024-06-21,P0119,Sports,1,132.64,South
104712,2024-06-21,P0102,Home & Kitchen,1,91.72,West
104713,2024-06-21,P0033,Electronics,1,187.7,North
104714,2024-06-21,P0083,Apparel,1,27.78,South
104715,2024-06-21,P0063,Beauty,2,83.6,South
104716,2024-06-21,P0017,Apparel,2,60.56,North
104717,2024-06-21,P0066,Groceries,6,14.85,North
104718,2024-06-21,P0019,Groceries,5,10.36,East
104719,2024-06-21,P0055,Home & Kitchen,1,100.79,North
104720,2024-06-21,P0028,Groceries,7,13.56,East
104721,2024-06-21,P0052,Beauty,3,6.41,East
104722,2024-06-21,P0068,Beauty,1,52.19,East
104723,2024-06-21,P0110,Electronics,1,549.17,East
104724,2024-06-21,P0080,Electronics,1,650.32,South
104725,2024-06-21,P0094,Groceries,4,7.16,West
104726,2024-06-21,P0057,Electronics,2,589.84,East
104727,2024-06-21,P0118,Apparel,1,12.67,East
104728,2024-06-21,P0089,Sports,1,10.2,South
104729,2024-06-21,P0014,Apparel,1,47.14,West
104730,2024-06-21,P0079,Apparel,3,107.58,South
104731,2024-06-21,P0070,Sports,1,51.94,East
104732,2024-06-21,P0019,Groceries,8,0.0,South
104733,2024-06-21,P0119,Sports,3,132.64,East
104734,2024-06-21,P0015,Apparel,0,112.52,North
104735,2024-06-22,P0044,Sports,2,111.8,South
104736,2024-06-22,P0038,Electronics,1,637.9,East
104737,2024-06-22,P0101,Electronics,2,502.63,North
104738,2024-06-22,P0006,Electronics,1,410.43,South
104739,2024-06-22,P0057,Electronics,1,589.84,West
104740,2024-06-22,P0054,Sports,4,50.87,West
104741,2024-06-22,P0021,Home & Kitchen,3,144.93,West
104742,2024-06-22,P0061,Groceries,5,9.84,North
104743,2024-06-22,P0079,Apparel,1,107.58,West
104744,2024-06-22,P0022,Electronics,1,291.21,North
104745,2024-06-22,P0019,Groceries,3,10.36,West
104746,2024-06-22,P0059,Electronics,2,756.98,West
104747,2024-06-22,P0060,Apparel,4,25.02,West
104748,2024-06-22,P0088,Home & Kitchen,3,104.57,South
104749,2024-06-22,P0112,Electronics,3,461.79,North
104750,2024-06-22,P0050,Apparel,3,75.0,South
104751,2024-06-22,P0060,Apparel,2,25.13,East
104752,2024-06-22,P0105,Sports,3,60.39,South
104753,2024-06-22,P0093,Beauty,1,60.42,North
104754,2024-06-22,P0093,Beauty,3,60.42,South
104755,2024-06-22,P0095,Beauty,3,65.54,South
104756,2024-06-22,P0094,Groceries,5,7.16,North
104757,2024-06-22,P0013,Beauty,1,15.19,West
104758,2024-06-22,P0095,Beauty,3,65.54,West
104759,2024-06-22,P0077,Beauty,5,66.71,North
104760,2024-06-22,P0115,Home & Kitchen,2,41.36,South
104761,2024-06-22,P0058,Apparel,4,52.54,North
104762,2024-06-22,P0049,Groceries,3,2.94,East
104763,2024-06-22,P0095,Beauty,3,65.54,West
104764,2024-06-22,P0079,Apparel,1,107.58,South
104765,2024-06-22,P0087,Home & Kitchen,1,28.7,South
104766,2024-06-22,P0016,Apparel,1,41.77,South
104767,2024-06-22,P0039,Home & Kitchen,1,47.08,North
104768,2024-06-22,P0077,Beauty,4,66.71,East
104769,2024-06-22,P0112,Electronics,1,441.95,South
104770,2024-06-22,P0093,Beauty,5,55.96,South
104771,2024-06-23,P0117,Beauty,1,28.87,West
104772,2024-06-23,P0079,Apparel,2,107.58,South
104773,2024-06-23,P0021,Home & Kitchen,1,144.93,North
104774,2024-06-23,P0032,Electronics,1,282.9,East
104775,2024-06-23,P0009,Home & Kitchen,1,15.94,East
104776,2024-06-23,P0089,Sports,4,10.96,East
104777,2024-06-23,P0062,Apparel,4,22.48,North
104778,2024-06-23,P0055,Home & Kitchen,3,102.1,South
104779,2024-06-23,P0067,Electronics,1,596.97,South
104780,2024-06-23,P0064,Apparel,3,106.51,South
104781,2024-06-23,P0038,Electronics,1,637.9,East
104782,2024-06-23,P0022,Electronics,2,291.21,East
104783,2024-06-23,P0023,Apparel,4,64.7,East
104784,2024-06-23,P0016,Apparel,3,41.1,North
104785,2024-06-23,P0068,Beauty,2,47.38,East
104786,2024-06-23,P0056,Sports,1,42.22,South
104787,2024-06-23,P0106,Apparel,2,36.84,South
104788,2024-06-23,P0105,Sports,1,60.39,South
104789,2024-06-23,P0066,Groceries,2,17.18,West
104790,2024-06-23,P0004,Home & Kitchen,2,29.86,South
104791,2024-06-23,P0115,Home & Kitchen,1,41.36,North
104792,2024-06-23,P0048,Groceries,6,6.29,North
104793,2024-06-23,P0065,Apparel,1,38.37,West
104794,2024-06-23,P0101,Electronics,2,495.54,West
104795,2024-06-23,P0032,Electronics,1,250.87,South
104796,2024-06-23,P0108,Home & Kitchen,1,68.07,North
104797,2024-06-23,P0029,Home & Kitchen,1,21.95,East
104798,2024-06-23,P0083,Apparel,4,27.78,East
104799,2024-06-23,P0042,Groceries,9,14.59,West
104800,2024-06-23,P0075,Home & Kitchen,3,60.77,North
104801,2024-06-23,P0059,Electronics,1,756.98,South
104802,2024-06-23,P0101,Electronics,1,567.18,South
104803,2024-06-23,P0108,Home & Kitchen,2,68.07,West
104804,2024-06-23,P0018,Groceries,2,15.78,South
104805,2024-06-23,P0100,Electronics,4,697.47,West
104806,2024-06-23,P0039,Home & Kitchen,1,47.08,North
104807,2024-06-23,P0017,Apparel,2,64.09,South
104808,2024-06-23,P0021,Home & Kitchen,5,144.93,West
104809,2024-06-23,P0109,Apparel,2,108.13,South
104810,2024-06-23,P0106,Apparel,2,36.84,West
104811,2024-06-23,P0029,Home & Kitchen,2,21.95,East
104812,2024-06-24,P0120,Groceries,2,6.07,West
104813,2024-06-24,P0044,Sports,2,111.8,North
104814,2024-06-24,P0012,Sports,1,52.2,South
104815,2024-06-24,P0022,Electronics,1,291.21,East
104816,2024-06-24,P0106,Apparel,4,36.84,South
104817,2024-06-24,P0096,Groceries,6,6.52,East
104818,2024-06-24,P0090,Groceries,4,5.7,South
104819,2024-06-24,P0002,Sports,3,180.26,East
104820,2024-06-24,P0047,Apparel,1,45.29,East
104821,2024-06-24,P0045,Apparel,1,19.93,North
104822,2024-06-24,P0064,Apparel,1,106.51,South
104823,2024-06-24,P0115,Home & Kitchen,0,41.36,West
104824,2024-06-24,P0022,Electronics,1,291.21,North
104825,2024-06-24,P0073,Electronics,1,732.28,West
104826,2024-06-24,P0059,Electronics,1,756.98,South
104827,2024-06-24,P0079,Apparel,1,107.58,West
104828,2024-06-24,P0103,Apparel,1,20.3,South
104829,2024-06-24,P0062,Apparel,1,22.48,West
104830,2024-06-24,P0053,Sports,1,107.3,West
104831,2024-06-24,P0082,Home & Kitchen,2,26.36,North
104832,2024-06-24,P0117,Beauty,6,28.87,South
104833,2024-06-24,P0096,Groceries,4,7.46,South
104834,2024-06-24,P0119,Sports,1,132.64,North
104835,2024-06-24,P0108,Home & Kitchen,2,62.82,North
104836,2024-06-24,P0113,Sports,2,119.61,South
104837,2024-06-24,P0025,Groceries,3,8.55,South
104838,2024-06-24,P0093,Beauty,1,60.42,South
104839,2024-06-25,P0098,Groceries,7,19.17,North
104840,2024-06-25,P0084,Electronics,1,731.02,East
104841,2024-06-25,P0019,Groceries,5,10.36,West
104842,2024-06-25,P0045,Apparel,2,19.93,West
104843,2024-06-25,P0092,Home & Kitchen,3,108.41,East
104844,2024-06-25,P0116,Beauty,4,66.41,East
104845,2024-06-25,P0105,Sports,1,53.27,East
104846,2024-06-25,P0073,Electronics,2,732.28,West
104847,2024-06-25,P0090,Groceries,4,4.98,South
104848,2024-06-25,P0017,Apparel,1,57.37,West
104849,2024-06-25,P0066,Groceries,4,17.18,North
104850,2024-06-25,P0053,Sports,1,107.3,West
104851,2024-06-25,P0067,Electronics,1,675.71,East
104852,2024-06-25,P0099,Electronics,2,561.75,South
104853,2024-06-25,P0033,Electronics,2,218.53,North
104854,2024-06-25,P0096,Groceries,4,7.46,North
104855,2024-06-25,P0070,Sports,2,55.95,West
104856,2024-06-25,P0030,Electronics,2,309.48,East
104857,2024-06-25,P0115,Home & Kitchen,1,41.36,North
104858,2024-06-25,P0102,Home & Kitchen,2,91.72,South
104859,2024-06-25,P0055,Home & Kitchen,3,102.1,South
104860,2024-06-25,P0003,Home & Kitchen,1,57.93,West
104861,2024-06-25,P0021,Home & Kitchen,1,144.93,East
104862,2024-06-25,P0004,Home & Kitchen,1,29.86,North
104863,2024-06-25,P0020,Apparel,3,116.9,South
104864,2024-06-25,P0051,Sports,3,138.74,North
104865,2024-06-25,P0079,Apparel,2,107.58,East
104866,2024-06-25,P0017,Apparel,1,62.21,North
104867,2024-06-25,P0071,Beauty,1,12.91,West
104868,2024-06-25,P0039,Home & Kitchen,3,47.08,North
104869,2024-06-25,P0023,Apparel,5,64.7,East
104870,2024-06-25,P0002,Sports,2,180.26,South
104871,2024-06-25,P0061,Groceries,2,9.84,South
104872,2024-06-25,P0115,Home & Kitchen,1,37.79,West
104873,2024-06-25,P0076,Home & Kitchen,4,62.14,North
104874,2024-06-25,P0078,Electronics,2,730.03,North
104875,2024-06-26,P0019,Groceries,2,9.45,East
104876,2024-06-26,P0093,Beauty,5,54.46,West
104877,2024-06-26,P0012,Sports,1,52.2,East
104878,2024-06-26,P0025,Groceries,8,7.79,South
104879,2024-06-26,P0034,Sports,1,103.0,West
104880,2024-06-26,P0058,Apparel,2,52.54,North
104881,2024-06-26,P0036,Beauty,1,25.57,West
104882,2024-06-26,P0020,Apparel,3,116.9,North
104883,2024-06-26,P0028,Groceries,6,13.56,West
104884,2024-06-26,P0019,Groceries,5,10.36,East
